,Date,Actual,Predicted
1160,2017-09-06,[113.73000336],[113.46402093]
1161,2017-09-07,[114.27999878],[113.72528519]
1162,2017-09-08,[114.97000122],[114.08423979]
1163,2017-09-11,[116.23000336],[114.64731808]
1164,2017-09-12,[116.54000092],[115.61970524]
1165,2017-09-13,[116.61000061],[116.3545552]
1166,2017-09-14,[117.09999847],[116.63040397]
1167,2017-09-15,[117.69000244],[116.87945596]
1168,2017-09-18,[117.58999634],[117.34280709]
1169,2017-09-19,[120.05999756],[117.59789402]
1170,2017-09-20,[120.37000275],[118.91536938]
1171,2017-09-21,[120.05000305],[120.05069157]
1172,2017-09-22,[120.62999725],[120.27684523]
1173,2017-09-25,[120.97000122],[120.37988813]
1174,2017-09-26,[121.33000183],[120.66124306]
1175,2017-09-27,[121.48999786],[121.08234439]
1176,2017-09-28,[119.59999847],[121.39551656]
1177,2017-09-29,[119.16999817],[120.49239501]
1178,2017-10-02,[119.30999756],[119.46112908]
1179,2017-10-03,[120.33999634],[119.13866035]
1180,2017-10-04,[120.97000122],[119.80266506]
1181,2017-10-05,[120.83999634],[120.69379296]
1182,2017-10-06,[121.87000275],[121.00159254]
1183,2017-10-09,[121.66999817],[121.44696223]
1184,2017-10-10,[124.08000183],[121.64455112]
1185,2017-10-11,[123.55999756],[122.93423825]
1186,2017-10-12,[123.19000244],[123.63533912]
1187,2017-10-13,[123.37999725],[123.47212335]
1188,2017-10-16,[123.41999817],[123.2398285]
1189,2017-10-17,[123.30999756],[123.24111917]
1190,2017-10-18,[124.26000214],[123.29446908]
1191,2017-10-19,[123.06999969],[123.81802133]
1192,2017-10-20,[123.70999908],[123.56883485]
1193,2017-10-23,[122.76999664],[123.49242443]
1194,2017-10-24,[123.87999725],[123.07908054]
1195,2017-10-25,[122.33999634],[123.37581449]
1196,2017-10-26,[123.84999847],[122.9546926]
1197,2017-10-27,[124.23000336],[123.26546635]
1198,2017-10-30,[124.38999939],[123.90114813]
1199,2017-10-31,[124.],[124.33598678]
1200,2017-11-01,[124.43000031],[124.2057915]
1201,2017-11-02,[125.30999756],[124.20000999]
1202,2017-11-03,[125.62000275],[124.77429015]
1203,2017-11-06,[125.62999725],[125.40002741]
1204,2017-11-07,[127.45999908],[125.64514715]
1205,2017-11-08,[127.98000336],[126.58926989]
1206,2017-11-09,[125.45999908],[127.57506764]
1207,2017-11-10,[124.48999786],[126.62028199]
1208,2017-11-13,[125.66999817],[124.98245313]
1209,2017-11-14,[124.87000275],[124.86130319]
1210,2017-11-15,[123.66000366],[125.01379446]
1211,2017-11-16,[124.37000275],[124.38331499]
1212,2017-11-17,[123.29000092],[124.13719758]
1213,2017-11-20,[124.29000092],[123.65262638]
1214,2017-11-21,[125.77999878],[123.87019815]
1215,2017-11-22,[126.08000183],[125.0040798]
1216,2017-11-24,[126.05000305],[125.92425498]
1217,2017-11-27,[125.98000336],[126.14433101]
1218,2017-11-28,[126.95999908],[125.96848457]
1219,2017-11-29,[126.55000305],[126.36648377]
1220,2017-11-30,[126.33999634],[126.58284285]
1221,2017-12-01,[124.36000061],[126.45661087]
1222,2017-12-04,[123.91999817],[125.21997915]
1223,2017-12-05,[123.68000031],[124.09636028]
1224,2017-12-06,[122.97000122],[123.62567008]
1225,2017-12-07,[123.38999939],[123.26800549]
1226,2017-12-08,[124.44999695],[123.290421]
1227,2017-12-11,[123.93000031],[123.9563281]
1228,2017-12-12,[124.25],[124.157026]
1229,2017-12-13,[124.91999817],[124.1886374]
1230,2017-12-14,[125.],[124.53215552]
1231,2017-12-15,[124.33999634],[124.86854684]
1232,2017-12-18,[127.31999969],[124.64007127]
1233,2017-12-19,[127.01000214],[125.93196015]
1234,2017-12-20,[127.62999725],[126.92398653]
1235,2017-12-21,[128.27999878],[127.47157955]
1236,2017-12-22,[128.32000732],[127.90657473]
1237,2017-12-26,[127.98000336],[128.1495633]
1238,2017-12-27,[128.22999573],[128.0377399]
1239,2017-12-28,[128.27000427],[128.02551372]
1240,2017-12-29,[127.16999817],[128.12084421]
1241,2018-01-02,[128.36999512],[127.60573245]
1242,2018-01-03,[130.13000488],[127.80080554]
1243,2018-01-04,[132.16000366],[129.14416434]
1244,2018-01-05,[133.86000061],[131.18163213]
1245,2018-01-08,[134.77000427],[133.11720053]
1246,2018-01-09,[133.72000122],[134.34134442]
1247,2018-01-10,[136.3999939],[134.05835378]
1248,2018-01-11,[136.91000366],[134.97005774]
1249,2018-01-12,[137.19999695],[136.26715569]
1250,2018-01-16,[137.97000122],[137.03314069]
1251,2018-01-17,[140.72000122],[137.52166917]
1252,2018-01-18,[138.63000488],[139.21940703]
1253,2018-01-19,[139.8500061],[139.28032981]
1254,2018-01-22,[139.3999939],[139.2558559]
1255,2018-01-23,[139.27999878],[139.13043545]
1256,2018-01-24,[139.02999878],[139.03668206]
1257,2018-01-25,[138.17999268],[138.87628793]
1258,2018-01-26,[139.55999756],[138.31022234]
1259,2018-01-29,[139.52999878],[138.69848005]
1260,2018-01-30,[139.61999512],[139.24269757]
1261,2018-01-31,[137.91999817],[139.47812336]
1262,2018-02-01,[138.80000305],[138.47477752]
1263,2018-02-02,[136.61999512],[138.12748781]
1264,2018-02-05,[131.92999268],[137.16347269]
1265,2018-02-06,[138.75999451],[133.87446123]
1266,2018-02-07,[136.88000488],[135.46519483]
1267,2018-02-08,[134.42999268],[137.13240955]
1268,2018-02-09,[136.57000732],[136.02682326]
1269,2018-02-12,[138.75999451],[135.58194932]
1270,2018-02-13,[135.03999329],[137.18642279]
1271,2018-02-14,[135.47000122],[136.55342412]
1272,2018-02-15,[135.27999878],[135.43707253]
1273,2018-02-16,[136.19999695],[134.89256541]
1274,2018-02-20,[135.8500061],[135.49852995]
1275,2018-02-21,[134.80000305],[135.90952558]
1276,2018-02-22,[135.22999573],[135.28441014]
1277,2018-02-23,[137.02999878],[134.87786035]
1278,2018-02-26,[138.42999268],[135.90536996]
1279,2018-02-27,[136.02999878],[137.63228735]
1280,2018-02-28,[134.6000061],[137.12646084]
1281,2018-03-01,[130.38999939],[135.19272312]
1282,2018-03-02,[130.58999634],[131.7747061]
1283,2018-03-05,[130.97999573],[130.12347331]
1284,2018-03-06,[131.33999634],[130.43304801]
1285,2018-03-07,[129.82000732],[131.27421221]
1286,2018-03-08,[129.55999756],[130.72658933]
1287,2018-03-09,[129.69999695],[129.7477609]
1288,2018-03-12,[130.33999634],[129.39001511]
1289,2018-03-13,[130.],[129.87862417]
1290,2018-03-14,[130.],[130.13638752]
1291,2018-03-15,[130.38999939],[130.056614]
1292,2018-03-16,[129.91000366],[130.12079088]
1293,2018-03-19,[127.83999634],[129.98535528]
1294,2018-03-20,[129.25],[128.72119245]
1295,2018-03-21,[129.27999878],[128.55330391]
1296,2018-03-22,[127.01999664],[129.00020641]
1297,2018-03-23,[124.5],[128.096656]
1298,2018-03-26,[127.30999756],[125.75874126]
1299,2018-03-27,[128.03999329],[125.87903201]
1300,2018-03-28,[129.36999512],[127.34327013]
1301,2018-03-29,[130.36999512],[128.95247642]
1302,2018-04-02,[126.58999634],[130.05219566]
1303,2018-04-03,[128.3500061],[128.27292354]
1304,2018-04-04,[127.76000214],[127.50506708]
1305,2018-04-05,[127.40000153],[127.52148813]
1306,2018-04-06,[125.37000275],[127.56973189]
1307,2018-04-09,[126.16999817],[126.38147544]
1308,2018-04-10,[128.25999451],[125.83568711]
1309,2018-04-11,[127.80999756],[127.0655918]
1310,2018-04-12,[128.63000488],[127.94510313]
1311,2018-04-13,[128.52999878],[128.456772]
1312,2018-04-16,[128.82000732],[128.49437403]
1313,2018-04-17,[129.33999634],[128.56443327]
1314,2018-04-18,[129.07000732],[128.95166904]
1315,2018-04-19,[128.49000549],[129.0958356]
1316,2018-04-20,[129.22999573],[128.72617298]
1317,2018-04-23,[129.07000732],[128.80539019]
1318,2018-04-24,[129.47000122],[128.97326673]
1319,2018-04-25,[131.1000061],[129.26134462]
1320,2018-04-26,[131.61000061],[130.29153153]
1321,2018-04-27,[131.00999451],[131.27152298]
1322,2018-04-30,[130.97999573],[131.28226852]
1323,2018-05-01,[130.97000122],[130.92010001]
1324,2018-05-02,[130.17999268],[130.74020764]
1325,2018-05-03,[130.11000061],[130.36303557]
1326,2018-05-04,[131.32000732],[130.07576886]
1327,2018-05-07,[131.50999451],[130.65424542]
1328,2018-05-08,[130.8999939],[131.31078724]
1329,2018-05-09,[136.28999329],[131.19815904]
1330,2018-05-10,[138.38999939],[133.79147887]
1331,2018-05-11,[138.07000732],[137.11972778]
1332,2018-05-14,[138.13999939],[138.39849762]
1333,2018-05-15,[136.22000122],[138.10131118]
1334,2018-05-16,[137.3500061],[136.58100734]
1335,2018-05-17,[136.66999817],[136.37024033]
1336,2018-05-18,[136.03999329],[136.54799083]
1337,2018-05-21,[136.44999695],[136.28622528]
1338,2018-05-22,[135.74000549],[136.1595158]
1339,2018-05-23,[134.83000183],[135.81097814]
1340,2018-05-24,[132.44000244],[135.0769526]
1341,2018-05-25,[129.96000671],[133.31988424]
1342,2018-05-29,[126.69999695],[130.88010897]
1343,2018-05-30,[127.23000336],[127.92144286]
1344,2018-05-31,[127.97000122],[126.84122499]
1345,2018-06-01,[131.30999756],[127.47033922]
1346,2018-06-04,[134.27999878],[129.93443597]
1347,2018-06-05,[133.46000671],[133.03759629]
1348,2018-06-06,[136.16999817],[133.96947156]
1349,2018-06-07,[136.44999695],[134.99447409]
1350,2018-06-08,[136.21000671],[135.87303659]
1351,2018-06-11,[137.1499939],[136.12789922]
1352,2018-06-12,[134.55000305],[136.54242975]
1353,2018-06-13,[135.41000366],[135.42186997]
1354,2018-06-14,[135.44000244],[134.86826635]
1355,2018-06-15,[135.80999756],[135.02312679]
1356,2018-06-18,[136.52000427],[135.52237621]
1357,2018-06-19,[136.1499939],[136.14875564]
1358,2018-06-20,[134.36999512],[136.20528317]
1359,2018-06-21,[132.66000366],[135.02315742]
1360,2018-06-22,[131.],[133.19008475]
1361,2018-06-25,[128.57000732],[131.41352016]
1362,2018-06-26,[129.21000671],[129.43449333]
1363,2018-06-27,[127.11000061],[128.85149795]
1364,2018-06-28,[129.08999634],[127.94900957]
1365,2018-06-29,[128.80999756],[128.35913606]
1366,2018-07-02,[127.93000031],[128.8278467]
1367,2018-07-03,[127.40000153],[128.44950371]
1368,2018-07-05,[129.07000732],[127.65427662]
1369,2018-07-06,[129.55999756],[128.15256121]
1370,2018-07-09,[130.69999695],[129.14951664]
1371,2018-07-10,[129.27000427],[130.25382573]
1372,2018-07-11,[128.05999756],[129.91625951]
1373,2018-07-12,[129.17999268],[128.58850538]
1374,2018-07-13,[129.50999451],[128.42818826]
1375,2018-07-16,[129.50999451],[129.0846473]
1376,2018-07-17,[131.44999695],[129.55302106]
1377,2018-07-18,[132.08999634],[130.62467336]
1378,2018-07-19,[131.77000427],[131.66277532]
1379,2018-07-20,[131.80000305],[131.88454534]
1380,2018-07-23,[131.72999573],[131.70203459]
1381,2018-07-24,[132.58000183],[131.53917028]
1382,2018-07-25,[132.21000671],[132.00946139]
1383,2018-07-26,[133.33000183],[132.24189733]
1384,2018-07-27,[134.46000671],[132.80212861]
1385,2018-07-30,[134.97999573],[133.79394423]
1386,2018-07-31,[131.83999634],[134.64168472]
1387,2018-08-01,[131.63000488],[133.17777401]
1388,2018-08-02,[131.05000305],[131.61276663]
1389,2018-08-03,[131.30000305],[130.85386348]
1390,2018-08-06,[128.44999695],[131.01225234]
1391,2018-08-07,[128.52000427],[129.74493567]
1392,2018-08-08,[127.08999634],[128.60043097]
1393,2018-08-09,[125.44999695],[127.49603421]
1394,2018-08-10,[124.23000336],[132.30455924]
1395,2018-08-13,[123.5],[131.40488268]
1396,2018-08-14,[123.44999695],[130.74992843]
1397,2018-08-15,[121.84999847],[130.52115081]
1398,2018-08-16,[122.76000214],[129.96194061]
1399,2018-08-17,[123.27999878],[129.86591719]
1400,2018-08-20,[123.26999664],[130.1757092]
1401,2018-08-21,[122.56999969],[130.41049934]
1402,2018-08-22,[123.73999786],[130.18968875]
1403,2018-08-23,[122.26000214],[130.34691529]
1404,2018-08-24,[122.83999634],[130.0685537]
1405,2018-08-27,[126.47000122],[129.97813965]
1406,2018-08-28,[126.06999969],[131.31166724]
1407,2018-08-29,[127.48000336],[132.24955134]
1408,2018-08-30,[125.26000214],[132.90512831]
1409,2018-08-31,[124.08000183],[132.31260889]
1410,2018-09-04,[122.01000214],[131.24711677]
1411,2018-09-05,[120.47000122],[130.01174716]
1412,2018-09-06,[120.19000244],[128.9363572]
1413,2018-09-07,[119.30000305],[128.4291642]
1414,2018-09-10,[119.18000031],[128.05465231]
1415,2018-09-11,[119.91999817],[127.82034344]
1416,2018-09-12,[119.91000366],[127.9820582]
1417,2018-09-13,[121.95999908],[128.1617369]
1418,2018-09-14,[122.27999878],[128.92363135]
1419,2018-09-17,[122.48000336],[129.56449925]
1420,2018-09-18,[125.02999878],[129.83949149]
1421,2018-09-19,[125.31999969],[130.74104921]
1422,2018-09-20,[124.94999695],[131.50858211]
1423,2018-09-21,[124.72000122],[131.63831582]
1424,2018-09-24,[124.],[131.39842761]
1425,2018-09-25,[124.87999725],[130.98242482]
1426,2018-09-26,[125.13999939],[131.1074432]
1427,2018-09-27,[124.61000061],[131.46423714]
1428,2018-09-28,[124.34999847],[131.46513969]
1429,2018-10-01,[124.81999969],[131.21430322]
1430,2018-10-02,[125.70999908],[131.21537046]
1431,2018-10-03,[122.69999695],[131.65424022]
1432,2018-10-04,[122.18000031],[130.90876362]
1433,2018-10-05,[121.5],[129.93541977]
1434,2018-10-08,[121.72000122],[129.2875602]
1435,2018-10-09,[119.91999817],[129.23503538]
1436,2018-10-10,[117.77999878],[128.74232123]
1437,2018-10-11,[116.75],[127.54941345]
1438,2018-10-12,[116.76000214],[126.43869217]
1439,2018-10-15,[115.62999725],[126.03490496]
1440,2018-10-16,[118.04000092],[125.69025387]
1441,2018-10-17,[117.73000336],[126.30401879]
1442,2018-10-18,[116.66999817],[126.75742945]
1443,2018-10-19,[116.31999969],[126.47052222]
1444,2018-10-22,[117.09999847],[125.9633574]
1445,2018-10-23,[117.97000122],[125.99459655]
1446,2018-10-24,[114.56999969],[126.51920405]
1447,2018-10-25,[116.66000366],[125.71258095]
1448,2018-10-26,[117.30000305],[125.57118304]
1449,2018-10-29,[115.30999756],[126.03179638]
1450,2018-10-30,[116.23999786],[125.74079021]
1451,2018-10-31,[117.05000305],[125.61390958]
1452,2018-11-01,[117.69999695],[125.92643488]
1453,2018-11-02,[115.45999908],[126.44469385]
1454,2018-11-05,[115.41000366],[125.94349738]
1455,2018-11-06,[117.58000183],[125.33618305]
1456,2018-11-07,[119.30999756],[125.84404741]
1457,2018-11-08,[117.29000092],[127.06471064]
1458,2018-11-09,[117.23999786],[127.08522775]
1459,2018-11-12,[115.56999969],[126.59754376]
1460,2018-11-13,[115.11000061],[125.71621175]
1461,2018-11-14,[116.87999725],[125.10782359]
1462,2018-11-15,[117.],[125.56247449]
1463,2018-11-16,[116.95999908],[126.13521908]
1464,2018-11-19,[117.13999939],[126.33265979]
1465,2018-11-20,[117.29000092],[126.32546278]
1466,2018-11-21,[119.25],[126.33844663]
1467,2018-11-23,[119.70999908],[127.05693063]
1468,2018-11-26,[121.26999664],[127.78329635]
1469,2018-11-27,[121.],[128.60843398]
1470,2018-11-28,[121.58000183],[128.91309256]
1471,2018-11-29,[121.77999878],[129.08350617]
1472,2018-11-30,[121.48000336],[129.23873855]
1473,2018-12-03,[123.51000214],[129.23123516]
1474,2018-12-04,[120.87999725],[129.89501093]
1475,2018-12-06,[121.83000183],[129.51266317]
1476,2018-12-07,[119.97000122],[129.26913478]
1477,2018-12-10,[120.94000244],[128.6309967]
1478,2018-12-11,[120.41000366],[128.56919352]
1479,2018-12-12,[121.88999939],[128.57384499]
1480,2018-12-13,[120.77999878],[129.07102855]
1481,2018-12-14,[120.09999847],[129.04808713]
1482,2018-12-17,[119.55000305],[128.58067834]
1483,2018-12-18,[120.01000214],[128.06306071]
1484,2018-12-19,[119.37999725],[128.02760442]
1485,2018-12-20,[118.44999695],[127.96343213]
1486,2018-12-21,[113.95999908],[127.55452456]
1487,2018-12-24,[111.80999756],[125.67771517]
1488,2018-12-26,[113.72000122],[123.63494382]
1489,2018-12-27,[115.48000336],[123.43097296]
1490,2018-12-28,[116.33999634],[124.53659626]
1491,2018-12-31,[116.08000183],[125.614985]
1492,2019-01-02,[116.27999878],[125.8743229]
1493,2019-01-03,[114.65000153],[125.76602533]
1494,2019-01-04,[119.73000336],[125.11195148]
1495,2019-01-07,[121.27999878],[126.42973954]
1496,2019-01-08,[122.30999756],[128.26040801]
1497,2019-01-09,[122.91999817],[129.50912419]
1498,2019-01-10,[124.48999786],[130.01900235]
1499,2019-01-11,[125.06999969],[130.61101225]
1500,2019-01-14,[125.38999939],[131.21454113]
1501,2019-01-15,[126.27999878],[131.62722129]
1502,2019-01-16,[125.66000366],[132.06738303]
1503,2019-01-17,[124.91999817],[132.07870202]
1504,2019-01-18,[125.34999847],[131.6815507]
1505,2019-01-22,[123.59999847],[131.56421835]
1506,2019-01-23,[122.47000122],[131.03677009]
1507,2019-01-24,[122.83000183],[130.24065626]
1508,2019-01-25,[123.72000122],[129.95101977]
1509,2019-01-28,[122.48000336],[130.33965776]
1510,2019-01-29,[122.26999664],[130.2583394]
1511,2019-01-30,[123.04000092],[129.90661302]
1512,2019-01-31,[123.16999817],[129.95518218]
1513,2019-02-01,[122.],[130.19706902]
1514,2019-02-04,[122.90000153],[129.92556065]
1515,2019-02-05,[123.47000122],[129.91699332]
1516,2019-02-06,[121.05000305],[130.24635072]
1517,2019-02-07,[118.11000061],[129.64401922]
1518,2019-02-08,[117.30999756],[127.97939192]
1519,2019-02-11,[117.15000153],[126.67570358]
1520,2019-02-12,[119.77999878],[126.2692594]
1521,2019-02-13,[119.62999725],[127.26411377]
1522,2019-02-14,[119.25],[128.02791371]
1523,2019-02-15,[121.15000153],[128.02839487]
1524,2019-02-19,[121.48999786],[128.42186438]
1525,2019-02-20,[122.79000092],[128.93070638]
1526,2019-02-21,[121.23999786],[129.6491724]
1527,2019-02-22,[121.81999969],[129.48388357]
1528,2019-02-25,[122.41000366],[129.30010772]
1529,2019-02-26,[123.23000336],[129.49957418]
1530,2019-02-27,[122.31999969],[130.03531082]
1531,2019-02-28,[121.04000092],[130.03517689]
1532,2019-03-01,[120.33999634],[129.36189316]
1533,2019-03-04,[118.41999817],[128.63004497]
1534,2019-03-05,[118.26000214],[127.68535003]
1535,2019-03-06,[117.98000336],[127.15083673]
1536,2019-03-07,[117.23999786],[126.95598275]
1537,2019-03-08,[117.70999908],[126.68294272]
1538,2019-03-11,[119.12999725],[126.64714175]
1539,2019-03-12,[118.76000214],[127.19007578]
1540,2019-03-13,[119.30999756],[127.48159144]
1541,2019-03-14,[117.69999695],[127.66970477]
1542,2019-03-15,[118.97000122],[127.16965071]
1543,2019-03-18,[119.51000214],[127.17552391]
1544,2019-03-19,[119.73000336],[127.59294051]
1545,2019-03-20,[119.66999817],[127.97127264]
1546,2019-03-21,[120.44000244],[128.06205851]
1547,2019-03-22,[120.22000122],[128.27158466]
1548,2019-03-25,[120.48999786],[128.36065693]
1549,2019-03-26,[121.76999664],[128.45654897]
1550,2019-03-27,[121.02999878],[128.95868251]
1551,2019-03-28,[119.06999969],[129.06869774]
1552,2019-03-29,[118.01999664],[128.26658244]
1553,2019-04-01,[119.87999725],[127.25816053]
1554,2019-04-02,[120.65000153],[127.47557272]
1555,2019-04-03,[121.06999969],[128.27988465]
1556,2019-04-04,[122.08000183],[128.88368151]
1557,2019-04-05,[122.54000092],[129.36169956]
1558,2019-04-08,[122.23999786],[129.70751974]
1559,2019-04-09,[122.05999756],[129.74076285]
1560,2019-04-10,[122.18000031],[129.60814032]
1561,2019-04-11,[121.04000092],[129.5703405]
1562,2019-04-12,[122.40000153],[129.20876381]
1563,2019-04-15,[121.97000122],[129.41117276]
1564,2019-04-16,[121.75],[129.56565426]
1565,2019-04-17,[124.08000183],[129.49931082]
1566,2019-04-18,[125.16000366],[130.20436932]
1567,2019-04-22,[124.16000366],[131.18782157]
1568,2019-04-23,[124.94000244],[131.31276247]
1569,2019-04-24,[122.87999725],[131.31094917]
1570,2019-04-25,[123.19000244],[130.61669638]
1571,2019-04-26,[123.62000275],[130.2224339]
1572,2019-04-29,[123.80999756],[130.36731011]
1573,2019-04-30,[123.59999847],[130.66772587]
1574,2019-05-01,[122.91999817],[130.71831291]
1575,2019-05-02,[122.58999634],[130.38580061]
1576,2019-05-03,[123.65000153],[130.0123878]
1577,2019-05-06,[122.98000336],[130.24995624]
1578,2019-05-07,[122.5],[130.33718861]
1579,2019-05-08,[121.76000214],[130.09681244]
1580,2019-05-09,[119.31999969],[129.61263887]
1581,2019-05-10,[119.26999664],[128.48779312]
1582,2019-05-13,[118.26000214],[127.78054216]
1583,2019-05-14,[119.06999969],[127.30474825]
1584,2019-05-15,[120.63999939],[127.41696509]
1585,2019-05-16,[119.90000153],[128.16399939]
1586,2019-05-17,[118.40000153],[128.39753822]
1587,2019-05-20,[118.11000061],[127.74044353]
1588,2019-05-21,[118.25],[127.07530305]
1589,2019-05-22,[117.31999969],[126.91313705]
1590,2019-05-23,[117.47000122],[126.70205326]
1591,2019-05-24,[118.55000305],[126.59165111]
1592,2019-05-28,[119.40000153],[126.93147978]
1593,2019-05-29,[119.55000305],[127.51960505]
1594,2019-05-30,[119.75],[127.88482516]
1595,2019-05-31,[117.58000183],[128.01826709]
1596,2019-06-03,[118.12999725],[127.26369304]
1597,2019-06-04,[119.54000092],[126.84930209]
1598,2019-06-05,[120.22000122],[127.34254868]
1599,2019-06-06,[121.30000305],[128.09286883]
1600,2019-06-07,[122.38999939],[128.81104938]
1601,2019-06-10,[123.48999786],[129.46697617]
1602,2019-06-11,[124.98999786],[130.13721345]
1603,2019-06-12,[125.68000031],[130.99264296]
1604,2019-06-13,[124.79000092],[131.6971117]
1605,2019-06-14,[124.38999939],[131.63821274]
1606,2019-06-17,[124.16999817],[131.22589822]
1607,2019-06-18,[125.37000275],[130.92889105]
1608,2019-06-19,[125.20999908],[131.31969265]
1609,2019-06-20,[125.80000305],[131.66683589]
1610,2019-06-21,[124.83000183],[131.94700301]
1611,2019-06-24,[124.79000092],[131.69115228]
1612,2019-06-25,[123.93000031],[131.39218082]
1613,2019-06-26,[123.29000092],[130.99415833]
1614,2019-06-27,[123.66999817],[130.57239681]
1615,2019-06-28,[123.98999786],[130.51730529]
1616,2019-07-01,[125.79000092],[130.73109936]
1617,2019-07-02,[127.],[131.51905845]
1618,2019-07-03,[126.83000183],[132.46276298]
1619,2019-07-05,[126.56999969],[132.82179913]
1620,2019-07-08,[126.87000275],[132.66348897]
1621,2019-07-09,[126.90000153],[132.58501127]
1622,2019-07-10,[127.37999725],[132.66159178]
1623,2019-07-11,[126.75],[132.9262102]
1624,2019-07-12,[127.70999908],[132.86326484]
1625,2019-07-15,[127.62999725],[133.04545965]
1626,2019-07-16,[128.61000061],[133.21286076]
1627,2019-07-17,[129.36000061],[133.62029975]
1628,2019-07-18,[129.80999756],[134.14933667]
1629,2019-07-19,[130.16999817],[134.56725984]
1630,2019-07-22,[131.13999939],[134.82825045]
1631,2019-07-23,[131.75],[135.2530564]
1632,2019-07-24,[133.],[135.74273969]
1633,2019-07-25,[132.5],[136.42469759]
1634,2019-07-26,[131.94999695],[136.60124435]
1635,2019-07-29,[131.72999573],[136.28102303]
1636,2019-07-30,[131.13000488],[135.94057915]
1637,2019-07-31,[129.05000305],[135.63797205]
1638,2019-08-01,[129.61999512],[134.77494699]
1639,2019-08-02,[128.94999695],[134.40173449]
1640,2019-08-05,[128.30000305],[134.2243287]
1641,2019-08-06,[127.05000305],[133.93863698]
1642,2019-08-07,[128.22000122],[133.28331042]
1643,2019-08-08,[129.3500061],[133.2933441]
1644,2019-08-09,[128.97999573],[133.97334549]
1645,2019-08-12,[128.22999573],[134.31091679]
1646,2019-08-13,[129.41999817],[133.98045275]
1647,2019-08-14,[126.48000336],[134.05382554]
1648,2019-08-15,[127.36000061],[133.24886824]
1649,2019-08-16,[128.78999329],[132.88053212]
1650,2019-08-19,[129.63999939],[133.45878086]
1651,2019-08-20,[129.02999878],[134.32420626]
1652,2019-08-21,[129.88000488],[134.47624278]
1653,2019-08-22,[129.6499939],[134.54929683]
1654,2019-08-23,[127.83000183],[134.54638614]
1655,2019-08-26,[130.77999878],[133.89109501]
1656,2019-08-27,[130.46000671],[134.45040363]
1657,2019-08-28,[130.28999329],[135.07306944]
1658,2019-08-29,[130.5],[135.19880383]
1659,2019-08-30,[130.63000488],[135.11562801]
1660,2019-09-03,[131.57000732],[135.11250851]
1661,2019-09-04,[132.1000061],[135.51918794]
1662,2019-09-05,[131.16999817],[136.02861202]
1663,2019-09-06,[132.05000305],[135.90376031]
1664,2019-09-09,[132.83000183],[135.92676592]
1665,2019-09-10,[133.61999512],[136.34406863]
1666,2019-09-11,[135.55000305],[136.95568226]
1667,2019-09-12,[135.78999329],[137.94692561]
1668,2019-09-13,[136.66000366],[138.57332791]
1669,2019-09-16,[135.94000244],[138.99348894]
1670,2019-09-17,[137.82000732],[138.87308795]
1671,2019-09-18,[137.05000305],[139.358518]
1672,2019-09-19,[136.55000305],[139.56955854]
1673,2019-09-20,[136.55999756],[139.32151224]
1674,2019-09-23,[136.36999512],[139.06939023]
1675,2019-09-24,[137.41000366],[138.95584076]
1676,2019-09-25,[136.61999512],[139.35178903]
1677,2019-09-26,[138.32000732],[139.39461742]
1678,2019-09-27,[136.27999878],[139.85030952]
1679,2019-09-30,[134.49000549],[139.47140713]
1680,2019-10-01,[133.28999329],[138.31096656]
1681,2019-10-02,[131.47000122],[137.17742573]
1682,2019-10-03,[131.19999695],[136.14715089]
1683,2019-10-04,[131.82000732],[135.65135168]
1684,2019-10-07,[131.1499939],[135.8286184]
1685,2019-10-08,[131.42999268],[135.83168509]
1686,2019-10-09,[133.00999451],[135.78222378]
1687,2019-10-10,[132.6499939],[136.31800218]
1688,2019-10-11,[135.44999695],[136.63938094]
1689,2019-10-14,[135.07000732],[137.66161391]
1690,2019-10-15,[136.86999512],[138.22598716]
1691,2019-10-16,[136.75999451],[138.90194531]
1692,2019-10-17,[135.94999695],[139.23048138]
1693,2019-10-18,[135.77000427],[138.95534331]
1694,2019-10-21,[136.32000732],[138.59230857]
1695,2019-10-22,[136.3500061],[138.68912884]
1696,2019-10-23,[137.32000732],[138.9317965]
1697,2019-10-24,[138.1499939],[139.39175519]
1698,2019-10-25,[138.27999878],[139.94477737]
1699,2019-10-28,[138.33999634],[140.23912717]
1700,2019-10-29,[138.67999268],[140.27986672]
1701,2019-10-30,[139.02000427],[140.36184944]
1702,2019-10-31,[138.55000305],[140.5760035]
1703,2019-11-01,[139.83000183],[140.54234279]
1704,2019-11-04,[140.55999756],[140.89487674]
1705,2019-11-05,[140.74000549],[141.48231135]
1706,2019-11-06,[140.36999512],[141.84667275]
1707,2019-11-07,[142.86000061],[141.74466905]
1708,2019-11-08,[144.38999939],[142.48032152]
1709,2019-11-11,[145.05999756],[143.72832178]
1710,2019-11-12,[144.53999329],[144.60232401]
1711,2019-11-13,[144.55999756],[144.55316416]
1712,2019-11-14,[143.86999512],[144.23956227]
1713,2019-11-15,[144.27000427],[143.88247799]
1714,2019-11-18,[143.6000061],[143.92108351]
1715,2019-11-19,[142.8500061],[143.84002199]
1716,2019-11-20,[141.36999512],[143.43488823]
1717,2019-11-21,[142.13999939],[142.60030277]
1718,2019-11-22,[142.52999878],[142.42717918]
1719,2019-11-25,[142.53999329],[142.8011527]
1720,2019-11-26,[141.97000122],[143.08922868]
1721,2019-11-27,[141.66000366],[142.88016238]
